nctid,why_stopped,covid19_explicit,restart_expected
NCT04844346,Recruitment was dependent on finding participants that had to receive an initial COVID-19 vaccination and we were unable to find new participants anymore.,FALSE,NA
NCT04844528,pending change in drug supplier,FALSE,NA
NCT04845191,The sponsor has changed the development plans which is not for safety reasons.,FALSE,NA
NCT04847141,Study Stopped for Futility,FALSE,NA
NCT04847466,Initiated by PI due to change in equipment by manufacturer,FALSE,NA
NCT04847583,Sponsor's Decision,FALSE,NA
NCT04850495,PI decison,FALSE,NA
NCT04851522,Lack of patient accrual in the past year.,FALSE,NA
NCT04852029,recruitment issues,FALSE,NA
NCT04853134,This study was combined with another study,FALSE,NA
NCT04853927,Sponsor to focus on hospitalised patients,FALSE,NA
NCT04855591,Adjustment of the clinical development plan for this product globally,FALSE,NA
NCT04856475,Termination of collaboration with PUMA,FALSE,NA
NCT04856592,The study device VICI stent withdrawn from market,FALSE,NA
NCT04858152,Logistic issues,FALSE,NA
NCT04858594,PI left and research was stopped,FALSE,NA
NCT04858620,no patients enrolled,FALSE,NA
NCT04859075,economic reasons,FALSE,NA
NCT04859231,Poor recruitment,FALSE,NA
NCT04859582,Withdrawn due to protocol amendment,FALSE,NA
NCT04863248,"Treatment paradigm in second- and third-line NSCLC is shifting away from docetaxel, the backbone chemotherapy therapy used in this study.",FALSE,NA
NCT04863339,Challenges in recruitment,FALSE,NA
NCT04866810,The eligib. criteria are being updated to be consistent with the newly FDA approved std of care tx in this pt population. Enrollment will resume with next AM,FALSE,NA
NCT04867018,study was never fully reopened with the intuitional review board,FALSE,NA
NCT04868942,The study didn't get the authorization from health authority,FALSE,NA
NCT04869540,The Investigator left the institution and the study was not implemented.,FALSE,NA
NCT04870164,"Due to hypersensitivity observed in 3 subjects, although no stopping rules were met, the Sponsor decided to halt recruitment for further investigation. After analysis of PK, i.m. administration was not required, and recruitment stopped.",FALSE,NA
NCT04870281,The study terminated due to significant delays in site start-up activities and enrollment in the setting of the ongoing COVID-19 pandemic.,FALSE,NA
NCT04870515,Administrative suspension,FALSE,NA
NCT04871815,Consideration of additional endpoints based on current data,FALSE,NA
NCT04874831,Refocusing of sponsor's clinical development program. No safety concern or change of the risk-benefit assessment of the investigational medicinal product has led to this decision.,FALSE,NA
NCT04876053,"CR not submitted in time resulting in loss of IRB approval, to be reopened once approval is re-granted",FALSE,NA
NCT04877743,The AZ:CONNECTEU study will be stopped. Ongoing participants will be informed and off-boarded. Vaxzevria's safety continues to be monitored through the implementation of other studies and through established safety reporting platforms across Europe.,FALSE,NA
NCT04881175,The study was terminated because of a business decision.,FALSE,NA
NCT04881968,The effectiveness trial was terminated early because the intervention proved to be ineffective in generating engagement from study participants. With such low engagement we were unable to test our intervention with our proposed outcome measures.,FALSE,NA
NCT04882163,Business objectives have changed,FALSE,NA
NCT04882709,"No reliable differences across conditions, unacceptable test-retest reliability",FALSE,NA
NCT04882735,Sponsor's decision to cancel study,FALSE,NA
NCT04883138,Study stopped for commercial reasons.,FALSE,NA
NCT04884295,The sponsor does not intend to start Part 2 (Phase 2) due to change in company strategy for phase 2 design. This early end of trial is not due to reasons of safety or lack of efficacy. Part 1 (Phase 1) is completed as per protocol.,FALSE,NA
NCT04885816,Slow recruitment,FALSE,NA
NCT04887779,personale shortage,FALSE,NA
NCT04889040,Based on program revaluation and in agreement with the co-development partner the sponsor took the decision to terminate this study.,FALSE,NA
NCT04889144,Enrollment on hold due to PI transferring institutions.,FALSE,NA
NCT04890548,"Study start up timelines delayed into late autumn, and with COVID cases rising in the UK, the feasibility of successfully recruiting the study and ethical concerns about starting a study that AZ may not be able to complete.",TRUE,FALSE
NCT04890769,The study is terminated by the sponsor due to poor participant recruitment and due to limited opportunity to achieve commercial gain.,FALSE,NA
NCT04891250,Insufficient funding,FALSE,NA
NCT04892264,per protocol,FALSE,NA
NCT04893915,No funding support,FALSE,NA
NCT04894656,Study budget on hold,FALSE,NA
NCT04896970,abandonment,FALSE,NA
NCT04898309,Company pipeline revision,FALSE,NA
NCT04899232,There are fewer potential patients and an early conclusion of the study would be beneficial in an attempt to finish in a reasonable time and keep our cohort homogenous.,FALSE,NA
NCT04901676,Pending DSMB evaluation,FALSE,NA
NCT04901689,Pending DSMB evaluation,FALSE,NA
NCT04904718,Decided not to proceed with enrollment - study never started,FALSE,NA
NCT04905173,The decision was made by study team to pursue this as a quality project instead.,FALSE,NA
NCT04912063,Competent Authority/IEC,FALSE,NA
NCT04919096,"Due to an internal decision to prioritise its development pipeline, Clover have decided to close down study CLO-SCB-420-001. This was a corporate decision and not the results of new data or information arising related to SCB-420",FALSE,NA
NCT04920331,No Participants Enrolled,FALSE,NA
NCT04920578,The 69095897EDI1001 study is placed on temporary hold (04-Nov-2021) as per stopping criteria in the protocol.,FALSE,NA
NCT04920929,"Enrollment too low, not meeting objectives",FALSE,NA
NCT04921761,There is a duplicate study registered. The trial registration and later updates will be in NCT04933500. That is the record that will be updated.,FALSE,NA
NCT04925778,Business considerations,FALSE,NA
NCT04927169,POOR ACCRUAL,FALSE,NA
NCT04928092,The PI is leaving the institution,FALSE,NA
NCT04928118,PI may be leaving the institution,FALSE,NA
NCT04928950,"Because of logistic challenges and lack of product among other factors, we decided to completely withdrawn this study.",FALSE,NA
NCT04930705,This study was terminated because of a business decision.,FALSE,NA
NCT04931667,Study was terminated due to business reasons by Sponsor.,FALSE,NA
NCT04932265,Technical Problems with sensitivity of mass spectral detector,FALSE,NA
NCT04932915,Failure of recruiting patients,FALSE,NA
NCT04936113,Failure of the Phase 2 study (protocol FB401-01) to meet its endpoint.,FALSE,NA
NCT04937465,Study was stopped because of covid-19 restrictions imposed for the next 9 months,FALSE,NA
NCT04937829,Identification of potential mutagenic metabolite in human plasma in study 1447-0001,FALSE,NA
NCT04938635,Reassessing study design,FALSE,NA
NCT04941989,Early termination of study pending evaluation of emerging preclinical profile.,FALSE,NA
NCT04943627,Strategic Business Decision,FALSE,NA
NCT04944797,The project was abandoned.,FALSE,NA
NCT04945746,technical problem with VX1 software,FALSE,NA
NCT04950855,Due to the difficulty in following pregnant women due to the covid 19 pandemic,FALSE,NA
NCT04955652,A conflicting project required the same sample for a different purpose.,FALSE,NA
NCT04956276,Program is undergoing further evaluation.,FALSE,NA
NCT04958161,Unable to enroll anyone.,FALSE,NA
NCT04958993,High incidence of severe radiation pneumonia,FALSE,NA
NCT04961801,Manufacturer AstraZeneca withdrew the study due to lack of funding,FALSE,NA
NCT04964700,Study was never started/completed,FALSE,NA
NCT04965272,Strategic Decision,FALSE,NA
NCT04968938,Sponsor decided not to pursue the study. Study ended prior to study start.,FALSE,NA
NCT04971005,Lack of recruitment due to low acceptance of the control arm.,FALSE,NA
NCT04971187,PI Request,FALSE,NA
NCT04971512,Due to adverse safety signals in Part 1 (HV),FALSE,NA
NCT04973618,Change of strategy,FALSE,NA
NCT04973982,Lack of capacity,FALSE,NA
NCT04974359,Study terminated due to enrolment challenges.,FALSE,NA
NCT04974996,Decision to not proceed with study.,FALSE,NA
NCT04978506,Identification of potential mutagenic metabolite in human plasma in study 1447-0001,FALSE,NA
NCT04982289,Program is undergoing further evaluation.,FALSE,NA
NCT04983446,Withdrawn due to business reasons,FALSE,NA
NCT04983498,Investigator left organization before study initiated.,FALSE,NA
NCT04985981,Change in core study organization,FALSE,NA
NCT04986527,study does not have funding,FALSE,NA
NCT04989283,Other - Reviewing FDA approval of atezolizumab,FALSE,NA
NCT04989686,"The PI, Dr. Ganesh Moorthy, has left CHOP. Dr. Athena Zuppa has also left CHOP. No plans to begin enrolling.",FALSE,NA
NCT04989946,Resources,FALSE,NA
NCT04990440,Premature study termination (efficacy),FALSE,NA
NCT04990778,PI Request,FALSE,NA
NCT04993664,Administrative reason,FALSE,NA
NCT04994002,Sponsor Decision,FALSE,NA
NCT04995094,"Enrollment challenges, study not feasible",FALSE,NA
NCT04997161,"The study has been put on hold while a study amendment is considered. The aim is to ensure that the data is pragmatic and readily translatable to clinical practice, and of significant benefit to patients.",FALSE,NA
NCT05001360,We could not get the IRB approval.,FALSE,NA
NCT05005507,A strategic decision was made to not further execute the study. This decision was not based on a safety concern.,FALSE,NA
NCT05007769,Lost funding,FALSE,NA
NCT05008510,Decided to halt and will potentially reopen in the future.,FALSE,NA
NCT05009485,study never started because reprioritization of clinical research efforts,FALSE,NA
NCT05011448,"During the trial, feasibility testing indicated early on that major amendments would be needed so the decision was made to stop the pilot after collecting data on 4 participants.",FALSE,NA
NCT05016284,Sponsor to reassess strategic goals,FALSE,NA
NCT05017857,Study PI is leaving the institution.,FALSE,NA
NCT05018793,Covid-19,TRUE,FALSE
NCT05018871,Covid-19,TRUE,FALSE
NCT05018975,FDA recommendation cited safety issues,FALSE,NA
NCT05019066,PI decided not to proceed with study.,FALSE,NA
NCT05019105,Study has been suspended to obtain additional data prior to recommencing enrollment. No safety issues were identified that warranted this action.,FALSE,NA
NCT05019677,Repeat registration,FALSE,NA
NCT05020691,Availability of research team limited by clinical workload (COVID-19),TRUE,FALSE
NCT05023512,This study is not a clinical trial.,FALSE,NA
NCT05024656,Sponsor decision,FALSE,NA
NCT05026801,Inadequate support to carry out study,FALSE,NA
NCT05029609,Withdrawn due to business reasons,FALSE,NA
NCT05033912,Business reasons,FALSE,NA
NCT05035368,NA,FALSE,NA
NCT05037669,No available investigational product,FALSE,NA
NCT05038020,Study terminated due to safety findings which require further analysis before dosing additional participants.,FALSE,NA
NCT05041816,The PI resigned and the recruitment had not been started,FALSE,NA
NCT05042934,"PI stated trial no longer fits the framework & portfolio of work that is prioritized by the department. PI will not have the anticipated accrual in PI view to complete the study. Given that, PI request this protocol be closed prior to its activation.",FALSE,NA
NCT05046327,Corporate Decision,FALSE,NA
NCT05048498,The Sponsor plans for a reformulation of NEX-18 before the clinical phase of the project will be resumed,FALSE,NA
NCT05050721,PI decided to stop the study,FALSE,NA
NCT05051150,tachycardia and arrhythmia in the high doses groups 0.05 and 0.07 necessitate stopping the infusion,FALSE,NA
NCT05056779,The study data will not be utilized in the IND and is only being conducted in EU.,FALSE,NA
NCT05057273,The closure of the study is driven by the decision to redesign the study protocol for future studies.,FALSE,NA
NCT05061251,Drug availability,FALSE,NA
NCT05062577,Due to corporate strategic considerations,FALSE,NA
NCT05063123,Withdrawal of MacroGenics (pharmaceutical company),FALSE,NA
NCT05066906,Change in lab priority,FALSE,NA
NCT05066984,Temporarily suspended due to Covid19 pandemic. The study will start as soon as participating hospitals will have enough capacity again.,TRUE,TRUE
NCT05067322,Low enrollment at the site.,FALSE,NA
NCT05067946,Change of development strategy in consideration of the global COVID-19 situation,TRUE,FALSE
NCT05072912,Enrollment,FALSE,NA
NCT05073562,Change in funding availability,FALSE,NA
NCT05074394,to be replaced with a different protocol,FALSE,NA
