nctid,why_stopped,covid19_explicit,restart_expected
NCT00001788,Investigator left NIH,FALSE,NA
NCT02164409,Study halted administratively prematurely but potentially will resume,FALSE,NA
NCT02796235,Difficulties of recruitment,FALSE,NA
NCT02981394,No active enrollment of patients.,FALSE,NA
NCT03253718,"Study withdrawn due to limited personnel, time, resources.",FALSE,NA
NCT03486288,"Recruitment delayed because of Sars-CoV-2 pandemic, elective surgery stopped, funding for undefinite extension not available",TRUE,FALSE
NCT03891420,Sponsor decision to no longer pursue indications studied in this trial,FALSE,NA
NCT04133350,Inability to Recruit,FALSE,NA
NCT04155190,Terminated early due to low blinded event rate,FALSE,NA
NCT04221828,Lack of enrollment,FALSE,NA
NCT04292860,Principal Investigator decided not to move forward with the study,FALSE,NA
NCT04416893,"With the rapid evolution of COVID-19, the objective was no longer relevant",FALSE,NA
NCT04905303,NA,FALSE,NA
NCT00948194,This study was terminated when the P.I. left the university.,FALSE,NA
NCT01049919,"Primary endpoint not met, remaining long-term follow-up not needed.",FALSE,NA
NCT02452567,Difficulty recruiting participants that met the inclusion criteria,FALSE,NA
NCT03436953,The program was not initiated nor were any patients ever enrolled. The investigations detailed in the submitted protocol were incorporated into another program.,FALSE,NA
NCT03575975,Study was terminated due to lack of funding and unforeseen delays.,FALSE,NA
NCT03886129,COVID19 affected recruitment,TRUE,FALSE
NCT04051801,Further development has been outlicensed to Acadia Pharmaceuticals,FALSE,NA
NCT04274166,"Contracting never completed, closed the IRB",FALSE,NA
NCT04384900,Primary investigators,FALSE,NA
NCT04401683,COVID-19 pandemic,TRUE,FALSE
NCT04483635,"A premature discontinuation was recommended by the Data Safety Monitoring Board and agreed upon by the principal investigator, because the significantly lower recruitment than planned, in the context of mass vaccination of the target population.",FALSE,NA
NCT01981044,Difficulty accruing patients; business decision,FALSE,NA
NCT03201250,"Phase I response to treatment was not as expected and the myeloma field in treatment has changed since initiating the study, so investigators felt the study should not be pursued into Phase II.",FALSE,NA
NCT03372733,awaiting for new study supplements,FALSE,NA
NCT03555851,Temporary suspension due to limited resources,FALSE,NA
NCT03582085,No funding at the current time.,FALSE,NA
NCT03921216,Covid19,TRUE,FALSE
NCT04043455,Business Decision,FALSE,NA
NCT04060407,Business Reasons,FALSE,NA
NCT04293120,COVID restrictions prevented recruitmetn,TRUE,FALSE
NCT04349605,Withdrawn given new information indicating a new study design would be preferable,FALSE,NA
NCT04482712,"The study was never submitted to IRB or approved, due to feasibility issues",FALSE,NA
NCT04698993,poor recruitment,FALSE,NA
NCT03579888,Study was not activated and there were no participants treated on study,FALSE,NA
NCT03857841,The study was discontinued due to a business decision; no safety concerns were noted.,FALSE,NA
NCT03938337,"Sponsor terminated study due to higher incidence of pulmonary toxicity than expected, including death",FALSE,NA
NCT04371978,End of COVID-19 outbreak in Israel,FALSE,NA
NCT04395105,Low rate of recruitment,FALSE,NA
NCT04493229,study team decided not to proceed with project,FALSE,NA
NCT03605212,The study was stopped as per EMA waiver granted on 20July2018.,FALSE,NA
NCT03835104,Covid pandemic caused recruitment to stop,TRUE,FALSE
NCT04451174,Corticosteroid use approval,FALSE,NA
NCT04586998,Business decision,FALSE,NA
NCT04625218,Hydroxychloroquine is not yet used for the Treatment of SARS-CoV2 (COVID 19),FALSE,NA
NCT04762901,Funding was terminated.,FALSE,NA
NCT04793997,"Based on feedback from our study participants on the taste, spray optimization is necessary",FALSE,NA
NCT02650284,Participant recruitment difficulties. Ruling to terminate study made Oct 2019,FALSE,NA
NCT02781506,"Since the treatment landscape for metastatic kidney cancer changed, patients were not becoming eligible for this trial and therefore, the trial was terminated.",FALSE,NA
NCT02906020,"The topline results of the 52-week double-blind placebo-controlled period were analyzed. The study did not meet the primary or secondary endpoints. Based on these results, the decision was made to halt the long-term follow-up period of the study.",FALSE,NA
NCT03065790,Adequate recruitment was not reached to continue the study.,FALSE,NA
NCT03080792,Recruitment difficult,FALSE,NA
NCT03188653,Investigator left university,FALSE,NA
NCT03198390,Investigator left university,FALSE,NA
NCT03618992,Investigator left university,FALSE,NA
NCT03830892,Study terminated due to COVID,TRUE,FALSE
NCT03921177,Extended COVID-19 restrictions on field research and limited funding,TRUE,FALSE
NCT03927924,due to funding,FALSE,NA
NCT03938441,Slow enrollment and PI Graduating Residency in June 2021.,FALSE,NA
NCT03965689,Other - pending amendment re: dexamethasone premedication,FALSE,NA
NCT04001855,Investigator left university,FALSE,NA
NCT04241913,"Due to COVID-19 and pandemic-related mitigation strategies, we were forced to alter procedures prior to the enrolling of participants into this trial. We will submit a new protocol for our adapted trial, launching at a later date.",TRUE,FALSE
NCT04264806,The cusatuzumab MDS strategy is under revision,FALSE,NA
NCT04269252,Recruitment challenges due to COVID,TRUE,FALSE
NCT04340934,Due to funding,FALSE,NA
NCT04913974,Surgeons unhappy with the outcome from pre-study implants,FALSE,NA
NCT02490397,not enough participants,FALSE,NA
NCT02784418,Funding issues due to the pandemic,TRUE,FALSE
NCT03311750,It was considered that the recruitment of the remaining 10 patients required of the trial will not be possible soon.,FALSE,NA
NCT03525392,"Due to agreement to transfer rights for IPN01087 to an external partner, not due to safety concerns",FALSE,NA
NCT03557944,COVID-19 protocols have curtailed recruitment. We anticipate resuming the study when safe to do so.,TRUE,TRUE
NCT03897270,Translating system to 2nd generation,FALSE,NA
NCT04004156,CE mark granted,FALSE,NA
NCT04033562,limited enrollment and unable to enroll subjects to reach statistical significance,FALSE,NA
NCT04055896,COVID-19 precautions precluded recruitment in long-term care facilities,TRUE,FALSE
NCT04141098,CE mark granted,FALSE,NA
NCT04189601,Principal Investigator Dr. Thomas Barbour passed away.,FALSE,NA
NCT04418219,Funding Discontinued,FALSE,NA
NCT04501952,The study was terminated due to study enrollment feasibility and changing needs of non-hospitalized patients. This decision is not based on efficacy or safety concerns.,FALSE,NA
NCT04570995,Sponsor unable to send smaller necessary capsules,FALSE,NA
NCT04731259,Business reasons.,FALSE,NA
NCT04770467,The study will no longer move forward due to recent changes in COVID-19 cases in Hong Kong.,FALSE,NA
NCT01028105,"Enrollment did not reach power, therefore study was administratively closed in 2013",FALSE,NA
NCT01433991,Study was terminated by the sponsor early at the end of Phase 1b due to a change in corporate strategy.,FALSE,NA
NCT02261688,Lack of funds,FALSE,NA
NCT02572856,COVID-19 has temporarily halted our ability to enroll for this study.,TRUE,FALSE
NCT03028571,The investigators decided not to perform the study. No participants have been enrolled.,FALSE,NA
NCT03041324,All nine subjects dosed in the study have rolled over to the Long-Term Follow-up Study IVPRP-LT01 [NCT04628871],FALSE,NA
NCT03318523,SPARK did not meet it's primary outcome measure for year 1 and failed to meet secondary outcome measures resulting in the development of BIIB054 (cinpanemab) for Parkinson's disease to be discontinued and SPARK study was closed.,FALSE,NA
NCT03322371,Difficulty analyzing PSG data,FALSE,NA
NCT03720483,The study encountered challenges during startup due to the COVID-19 epidemic and was withdrawn.,TRUE,FALSE
NCT03728907,We did not receive the equipment from our subcontractor in a time frame that would allow us to complete the study.,FALSE,NA
NCT03779659,"Prior to IRB submission, Covid-19 related logistical and personnel issues led to the decision to not move forward with this research.",TRUE,FALSE
NCT03923257,competing clinical trial opening,FALSE,NA
NCT04094077,Study stopped after a negative result delivred by the CPP for a substancial modification of the protocol,FALSE,NA
NCT04477525,PI changed hospital center,FALSE,NA
NCT00320931,NA,FALSE,NA
NCT02271594,NA,FALSE,NA
NCT03208127,"Protocol transitioned to standard of care, no funding available to continue support of research work or data analysis",FALSE,NA
NCT03347487,7 patients were included in this study which aimed for 13 participants. Preliminary data were sufficient for developing further study.,FALSE,NA
NCT03641313,Scheduled Interim Monitoring,FALSE,NA
NCT03691532,COVID-19 mitigation,TRUE,FALSE
NCT04135547,"COVID-19 pandemic in the studied city. Suspended since June, 2021.",TRUE,FALSE
NCT04176315,COVID-19,TRUE,FALSE
NCT04247282,Study paused,FALSE,NA
NCT04341285,study protocol was changed to include non-COVID patients and registered under a different ID,FALSE,NA
NCT04607772,Sponsor decision,FALSE,NA
NCT04758052,Principal Investigator change in institution,FALSE,NA
NCT04918966,Unable to use study devices due to changes in emergency department during the COVID-19 pandemic.,TRUE,FALSE
NCT02264236,Inability to enroll subjects under current iteration of the protocol,FALSE,NA
NCT02930343,"Due to time constraints, the study was halted prematurely",FALSE,NA
NCT03203304,Study stopped due to poor accrual.,FALSE,NA
NCT03308851,Due to difficulties related to COVID,TRUE,FALSE
NCT03473288,No enrollment due to COVID restrictions and funding issues,TRUE,FALSE
NCT03520985,Feasibility (low patient accrual and financial reasons),FALSE,NA
NCT03670030,Slow enrollment,FALSE,NA
NCT03700892,"Covid-19 has been shown to increase risk associated with vaping. To increase participant safety and use real world vaping habits, the investigators plan to continue studying vaping effects on the airways in an observational format.",TRUE,FALSE
NCT03813979,difficult recruitment and delay due to COVID19,TRUE,FALSE
NCT04081480,"Interim analysis showed positive results, it was difficult to include patients and also the fact that the grant for this project has ended, we have decided to complete the study before we had included the total number of 16 patients.",FALSE,NA
NCT04341935,Logistical challenges amid COVID-19 pandemic and lack of financial support,TRUE,FALSE
NCT04486846,Principal Investigator left Duke University,FALSE,NA
NCT04605588,Lack of participants willing to enroll,FALSE,NA
NCT04651153,The sponsor has temporarily halted the study for further evaluation,FALSE,NA
NCT02202434,RCT/Roll-in completed. CAS/21mm/Nested Registry terminated (investigational device is no longer available),FALSE,NA
NCT02562534,There was sufficient data to verify the primary endpoint,FALSE,NA
NCT02888548,unsuitable method,FALSE,NA
NCT02900222,Resources no longer available,FALSE,NA
NCT03647696,Principal Investigator left institution and took the study them.,FALSE,NA
NCT03892811,IRB protocol was not approved by Boston Children's Hospital,FALSE,NA
NCT04013698,"Due to the COVID epidemics, starting with patient recruitement was not possible.",TRUE,FALSE
NCT04085848,COVID pandemy,TRUE,FALSE
NCT04137887,Enrollment suspended due to the COVID-19 pandemic,TRUE,FALSE
NCT04235218,Corona pandemic,TRUE,FALSE
NCT04239482,Due to covid-19 pandemic,TRUE,FALSE
NCT04253223,poor accrual,FALSE,NA
NCT04526717,Study was determined not to initiate.,FALSE,NA
NCT02952066,"Prior to any participant enrollment, the PI opted to not move forward with the study.",FALSE,NA
NCT03367494,Investigator Decision,FALSE,NA
NCT03710161,Study was stopped due to the COVID pandemic,TRUE,FALSE
NCT03911336,Decided not to proceed,FALSE,NA
NCT03947762,Low enrollment,FALSE,NA
NCT04274803,no patient enrolled,FALSE,NA
NCT04429204,The study was not opened,FALSE,NA
NCT04487808,The study did not enroll any subjects. It was never started because of the Covid pandemic.,TRUE,FALSE
NCT04496557,The investigators received funding for a near-identical FDA regulated trial before opening this study to enrollment - the IRB requested closure of the unfunded pilot trial to create a new submission.,FALSE,NA
NCT04581525,Insufficient staff to carry out study,FALSE,NA
NCT04708236,recruitment,FALSE,NA
NCT01067430,NA,FALSE,NA
NCT02386241,PI departure without replacement,FALSE,NA
NCT02509546,NA,FALSE,NA
NCT02840084,adverse event,FALSE,NA
NCT03710005,Suspended,FALSE,NA
NCT03804515,COVID,TRUE,FALSE
NCT04190550,Other - pending protocol updates,FALSE,NA
NCT04449705,Hospital didn't use perioperative infection control bundle so study wasn't applicable.,FALSE,NA
NCT02062008,Lack of funding to continue.,FALSE,NA
NCT02256280,Low recruiting rate due to not activation of some collaborator centers,FALSE,NA
NCT02427581,Drugs not available,FALSE,NA
NCT02583672,Study activities are suspended until additional funding is obtained.,FALSE,NA
NCT02948426,Study was closed to accrual due to lack of drug supply.,FALSE,NA
NCT03110354,This study was terminated due to slow accrual.,FALSE,NA
NCT03364738,The study was terminated due to Takeda commercial Natpara recall.,FALSE,NA
NCT03451773,Study was closed after one treatment related death.,FALSE,NA
NCT03488251,Sponsor decision,FALSE,NA
NCT03638947,Intermediate analysis produced strong enough results that full study not needed.,FALSE,NA
NCT03645395,Sponsor decision,FALSE,NA
NCT03851406,This study was suspended due to Covid and will resume once it is determined to be safe to resume intentional exposures.,TRUE,TRUE
